nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm1776787,Simon Stephenson,\N,\N,"writer,producer","tt10687506,tt1118697,tt12801262,tt4468740",nm1776787
nm1779870,Brit Marling,1982,\N,"producer,actress,writer","tt1748207,tt4635282,tt1549572,tt1869716",nm1779870
nm1789514,Tom Bleecker,\N,\N,"actor,writer,stunts","tt0898299,tt0366627",nm1789514
nm1793079,Fede Alvarez,1978,\N,"writer,producer,director","tt1288558,tt5177088,tt4160708,tt6246322",nm1793079
nm1793993,Christopher Priest,1943,\N,writer,"tt5715862,tt12531504,tt0482571,tt2145943",nm1793993
nm1802294,Banjong Pisanthanakun,1979,\N,"writer,director,actor","tt13446168,tt0440803,tt0484090,tt1725995",nm1802294
nm1802857,Josh Singer,\N,\N,"producer,writer,miscellaneous","tt1895587,tt1213641,tt6294822,tt0200276",nm1802857
nm1803036,C. Robert Cargill,1975,\N,"writer,producer,actor","tt7144666,tt1922777,tt1211837,tt2752772",nm1803036
nm1803105,Drew Dowdle,\N,\N,"producer,writer,director","tt1314655,tt1781922,tt2870612,tt1082868",nm1803105
nm1805204,Fellipe Barbosa,1980,\N,"director,editor,writer","tt0923885,tt3474994,tt9025112,tt6805354",nm1805204
nm1805350,Fabio Meira,\N,\N,"writer,director,producer","tt1545014,tt3783960,tt6289724,tt6293516",nm1805350
nm1825196,Takeichi Honda,\N,\N,"producer,writer","tt1163276,tt0439533,tt1381512,tt12274444",nm1825196
nm1829811,Paul Staheli,\N,\N,writer,"tt6643972,tt7563946,tt4915672,tt3029476",nm1829811
nm1834353,Tetsuya Saruwatari,1958,\N,writer,"tt3297086,tt0097217,tt0102293,tt15307204",nm1834353
nm1843538,Jimmy Warden,\N,\N,"miscellaneous,writer,director","tt11024272,tt13650814,tt4225622,tt1265990",nm1843538
nm1844237,Chris Miller,1968,\N,"actor,animation_department,director","tt1911658,tt0413267,tt0448694,tt1277953",nm1844237
nm1845777,Christopher Paolini,1983,\N,writer,"tt0902280,tt0449010,tt13305498,tt21368612",nm1845777
nm1854069,Bryan Lee O'Malley,1979,\N,"writer,soundtrack,actor","tt0446029,tt19869334,tt1628764,tt1104806",nm1854069
nm1854288,Chris Nash,\N,\N,"special_effects,director,writer","tt2104065,tt2926810,tt7188978,tt4255304",nm1854288
nm1854568,Fredric Dannen,\N,\N,writer,"tt0092322,tt1396523,tt2319503",nm1854568
nm1865755,David Lindsay-Abaire,1969,\N,"writer,soundtrack,music_department","tt0358082,tt1446192,tt1029360,tt0935075",nm1865755
nm1872664,Mark L. Smith,\N,\N,"writer,producer,director","tt10539608,tt0814343,tt1663202,tt4530422",nm1872664
nm1883583,Yoshihiro Nishimura,1967,\N,"make_up_department,special_effects,producer","tt1935896,tt6063024,tt1183732,tt0153161",nm1883583
nm1887480,Aaron Nee,\N,\N,"animation_department,director,art_department","tt4048668,tt0497401,tt0427340,tt13320622",nm1887480
nm1888967,D.B. Weiss,1971,\N,"writer,producer,director","tt11547156,tt12141112,tt3677548,tt0944947",nm1888967
nm1890845,Sean Anders,\N,\N,"writer,director,producer","tt5657846,tt1232200,tt1528854,tt7401588",nm1890845
nm1895993,Brendan O'Brien,\N,\N,"writer,producer,script_department","tt4438848,tt4481514,tt2004420,tt2823054",nm1895993
nm1897957,Russell Gewirtz,\N,\N,writer,"tt0835435,tt7832848,tt1034331,tt0454848",nm1897957
nm1898234,John Morris,\N,\N,"writer,producer,actor","tt7401588,tt1231587,tt2170439,tt1135985",nm1898234
nm1916979,Lauren Weisberger,1977,\N,"actress,writer","tt0044298,tt0320991,tt1490762,tt0458352",nm1916979
nm1921680,Steve Englehart,1947,\N,"writer,animation_department,producer","tt4154756,tt2015381,tt4154796,tt9376612",nm1921680
nm1924019,Rodrigo Sopeña,1977,\N,"writer,director,editorial_department","tt1016301,tt10498178,tt3373958,tt0762125",nm1924019
nm1938852,Chris Poche,\N,\N,"writer,soundtrack,director","tt6863222,tt0441773,tt6182908,tt0327084",nm1938852
nm1939445,Tim Postins,1975,\N,"producer,writer,director","tt1946864,tt15673368,tt6182460,tt1942157",nm1939445
nm1941029,Jeong Seo-kyeong,\N,\N,writer,"tt0451094,tt0497137,tt0762073,tt4016934",nm1941029
nm1941926,Ercan Kesal,1959,\N,"actor,writer,director","tt7431994,tt1233381,tt11448936,tt1827487",nm1941926
nm1943855,Ron J. Friedman,\N,\N,"writer,editor,actor","tt0266842,tt0328880,tt0371606,tt0400717",nm1943855
nm1950086,Greta Gerwig,1983,\N,"actress,writer,producer","tt4925292,tt2347569,tt2872462,tt1234654",nm1950086
nm1952250,Erin Gruwell,1969,\N,writer,"tt3807730,tt0123366,tt3648438,tt0463998",nm1952250
nm1959505,Diablo Cody,1978,\N,"writer,producer,actress","tt1131734,tt5610554,tt1625346,tt0467406",nm1959505
nm1965407,Kim Morgan,\N,\N,"writer,actress,camera_department","tt3066630,tt2355198,tt3039018,tt7740496",nm1965407
nm1968372,Ian Goldberg,\N,\N,"writer,producer,production_manager","tt5210998,tt3289956,tt3743822,tt5294518",nm1968372
nm1979137,Warren Ellis,1968,\N,"writer,producer","tt1821694,tt1245526,tt6517102,tt1300854",nm1979137
nm1981261,John Green,1977,\N,"producer,writer,director","tt8110330,tt4119952,tt2582846,tt3622592",nm1981261
nm1985343,John Carlin,1956,\N,"writer,producer,miscellaneous","tt0337978,tt2168978,tt1057500,tt9170224",nm1985343
nm1988994,Rafe Judkins,1983,\N,"producer,writer,miscellaneous","tt2309295,tt2364582,tt1464335,tt7462410",nm1988994
nm1994243,Scott Z. Burns,\N,\N,"producer,writer,director","tt2053463,tt0440963,tt8236336,tt1598778",nm1994243
nm1995388,Steve Sarno,\N,\N,"writer,producer,sound_department","tt1781781,tt1037154,tt4157144,tt2547210",nm1995388
nm2009736,Tom Sullivan,\N,\N,writer,"tt0800003,tt1176725,tt1524131",nm2009736
nm2012438,Travis Beacham,\N,\N,"writer,director,producer","tt1663662,tt0800320,tt0489974,tt2557478",nm2012438
nm2015758,David Ignatius,1950,\N,writer,"tt10078290,tt0758774,tt11382384,tt3471206",nm2015758
nm2021391,Bear Aderhold,\N,\N,writer,"tt1524131,tt1176725,tt0800003",nm2021391
nm2022341,Chris Bergoch,\N,\N,"miscellaneous,actor,writer","tt5340622,tt5649144,tt2035630,tt3824458",nm2022341
nm2025683,Milan Trenc,\N,\N,"writer,director,miscellaneous","tt13623880,tt0477347,tt10127760,tt2770022",nm2025683
nm2030556,Barry Battles,\N,\N,"director,writer,editor","tt6135826,tt1836944,tt8095034",nm2030556
nm2032510,Griffin Hood,1984,\N,"actor,producer,writer","tt1343094,tt4616250,tt1836944,tt0945371",nm2032510
nm2041812,Yoshiaki Hirabayashi,\N,\N,"producer,visual_effects,animation_department","tt21047286,tt5730780,tt0397042,tt1174954",nm2041812
nm2045682,Barry Owen Smoler,1981,\N,"producer,location_management,miscellaneous","tt1116184,tt1414349,tt3063516,tt9684220",nm2045682
nm2049126,Ben Collins,\N,\N,"writer,producer,actor","tt9731534,tt5112578,tt3829378",nm2049126
nm2057405,Nobuaki Minegishi,\N,\N,writer,"tt0364569,tt1321511",nm2057405
nm2065670,Andrew Deutschman,\N,\N,"writer,producer","tt3170762,tt2473510,tt2436386,tt14364916",nm2065670
nm2082787,Brian Bolland,1951,\N,"writer,art_department","tt0385801,tt4853102,tt13888476,tt7044814",nm2082787
nm2090206,Freedom Writers,\N,\N,writer,"tt0463998,tt13774046",nm2090206
nm2092479,Steven Gould,\N,\N,"writer,miscellaneous","tt10638234,tt6160506,tt0489099",nm2092479
nm2092839,Mark Millar,1969,\N,"writer,producer,actor","tt6856242,tt1250777,tt2802144,tt4649466",nm2092839
nm2093171,Damien Leone,\N,\N,"special_effects,make_up_department,director","tt2018130,tt3295482,tt4281724,tt10403420",nm2093171
nm2095095,Collin McMahon,\N,\N,"miscellaneous,script_department,writer","tt1298628,tt2101473,tt6402468,tt4176826",nm2095095
nm2101710,Lancelot Oduwa Imasuen,1971,\N,"actor,director,producer","tt15964934,tt1776933,tt2926810,tt15701484",nm2101710
nm2104063,Eric Heisserer,1970,\N,"writer,producer,miscellaneous","tt2094018,tt2403776,tt2737304,tt2543164",nm2104063
nm2105129,Angelo Defanti,1983,\N,"writer,director,producer","tt8608144,tt7554982,tt2333330,tt2299377",nm2105129
nm2105585,Tobias Lindholm,1977,\N,"writer,director,producer","tt10288566,tt3830162,tt2106476,tt2216240",nm2105585
nm2114730,Mark Heyman,\N,\N,"writer,producer,director","tt0947798,tt1125849,tt7210448,tt1571249",nm2114730
nm2125482,Chloé Zhao,1982,\N,"writer,director,producer","tt9770150,tt3566788,tt9032400,tt6217608",nm2125482
nm2128335,J Blakeson,\N,\N,"director,writer,producer","tt9893250,tt6128262,tt2304933,tt1379177",nm2128335
nm2128400,Aaron Covington,\N,\N,"sound_department,writer,director","tt6090126,tt3076658",nm2128400
nm2137463,Adi Granov,\N,\N,"art_department,writer,actor","tt4154796,tt1825683,tt0371746,tt1300854",nm2137463
nm2140186,Rodo Sayagues,\N,\N,"producer,writer,soundtrack","tt4160708,tt1288558,tt6246322,tt11755740",nm2140186
nm2145339,Emil Stern,\N,\N,writer,"tt0815178,tt1219342,tt0494864",nm2145339
nm2149571,Adamo P. Cultraro,1973,\N,"producer,director,writer","tt1412542,tt1458915,tt1193473,tt1540784",nm2149571
nm2153088,Gareth Evans,\N,\N,"producer,writer,director","tt1899353,tt6217306,tt2450186,tt2265171",nm2153088
nm2155757,Josh Cooley,\N,\N,"actor,director,writer","tt1049413,tt2096673,tt0317219,tt1979376",nm2155757
nm2157655,Kôtarô Isaka,\N,\N,"writer,actor","tt3846972,tt23476308,tt1413529,tt12593682",nm2157655
nm2171590,Ignacio Pérez Dolset,\N,\N,"producer,writer,art_department","tt0762125,tt2857458,tt7214954,tt0384003",nm2171590
nm2176955,Jan Duursema,1954,\N,"writer,visual_effects","tt1529090,tt0477140,tt15908584",nm2176955
nm2186362,Jim Hecht,1975,\N,"producer,writer,miscellaneous","tt0358082,tt0438097,tt10244600,tt9616898",nm2186362
nm2188941,Matt Lopez,\N,\N,"writer,producer,script_department","tt0960731,tt1075417,tt6483836,tt0963966",nm2188941
nm2201245,James Sallis,1944,\N,"writer,actor","tt23554360,tt0275941,tt0780504,tt2338303",nm2201245
nm2204730,Jamie Pachino,\N,\N,"producer,writer,miscellaneous","tt5011816,tt2805096,tt2543312,tt6461736",nm2204730
nm2207459,J.P. Blackmon,\N,\N,"art_department,art_director,production_designer","tt1116184,tt2126355,tt11466222,tt3063516",nm2207459
nm2207625,Kleber Mendonça Filho,1968,\N,"director,writer,editor","tt2190367,tt5221584,tt2762506,tt1817292",nm2207625
nm2223804,William Jimeno,1967,\N,"actor,writer","tt6039872,tt0469641,tt0976096,tt0949808",nm2223804
nm2225418,John McLoughlin,1953,\N,writer,"tt0976096,tt0469641,tt0949808,tt0949829",nm2225418
nm2225652,Michael Diliberti,\N,\N,"writer,producer,miscellaneous","tt2018092,tt0465551,tt1622547,tt0427229",nm2225652
nm2226834,Allison Jimeno,\N,\N,writer,"tt3161990,tt0976096,tt0949829,tt0469641",nm2226834
nm2228493,Donna McLoughlin,\N,\N,writer,"tt0469641,tt0949829,tt0976096",nm2228493
nm2241067,Lynn Varley,1958,\N,writer,"tt0965399,tt0416449",nm2241067
nm2244980,Karl Gajdusek,1968,\N,"writer,producer,miscellaneous","tt1483013,tt1674784,tt2402157,tt6856242",nm2244980
nm2255631,Dan Swimer,\N,\N,"writer,miscellaneous,producer","tt1706532,tt8679236,tt4350804,tt13143964",nm2255631
nm2270979,Nicole Perlman,1981,\N,"writer,producer,director","tt5884052,tt4154664,tt2015381,tt9055512",nm2270979
nm2287168,Dan Gregor,\N,\N,"writer,producer,actor","tt0460649,tt2980734,tt4094300,tt6566830",nm2287168
nm2289860,Juliano Dornelles,\N,\N,"production_designer,producer,director","tt2417774,tt5221584,tt2762506,tt4009834",nm2289860
nm2290090,Cláudia da Natividade,\N,\N,"producer,writer","tt1039960,tt12076024,tt0814062,tt5256044",nm2290090
nm2292894,Rick Riordan,1964,\N,"writer,producer","tt15575978,tt1251749,tt13666778,tt12324366",nm2292894
nm2293201,Marcos Jorge,\N,\N,"writer,director,camera_department","tt12076024,tt1039960,tt15685142,tt2116973",nm2293201
nm2297183,Stieg Larsson,1954,2004,writer,"tt5177088,tt1568346,tt1216487,tt1132620",nm2297183
nm2304473,Alexandru Baciu,1977,\N,"writer,director,actor","tt4620316,tt8505130,tt1132578,tt2140645",nm2304473
nm2304786,Christine T. Berg,\N,\N,"miscellaneous,director,writer","tt1263676,tt6919922,tt22091184,tt5826432",nm2304786
nm2305431,Oren Peli,\N,\N,"producer,writer,director","tt1519461,tt1991245,tt1836195,tt1179904",nm2305431
nm2318089,Kate Siegel,1982,\N,"actress,writer,make_up_department","tt6763664,tt5022702,tt10574558,tt8783930",nm2318089
nm2320658,Don Hall,1969,\N,"writer,director,animation_department","tt0396555,tt1449283,tt2245084,tt5109280",nm2320658
nm2331222,David Lloyd,1950,\N,"writer,art_department,script_department","tt1118134,tt1599373,tt5338592,tt0434409",nm2331222
nm2333129,Ireneusz Dobrowolski,1964,\N,"director,writer,actor","tt1278419,tt0828105,tt9316022,tt1972740",nm2333129
nm2341611,Jeff Orlowski-Yang,1984,\N,"camera_department,producer,cinematographer","tt0945345,tt6333054,tt1579361,tt11464826",nm2341611
nm2342762,Eric Falconer,\N,\N,"producer,writer,actor","tt1344204,tt0460649,tt2369836,tt2382414",nm2342762
nm2352210,Michael H. Weber,\N,\N,"writer,producer,miscellaneous","tt2582846,tt1022603,tt3521126,tt1714206",nm2352210
nm2354099,Scott Neustadter,1977,\N,"writer,producer","tt1022603,tt1714206,tt2582846,tt3521126",nm2354099
nm2356525,Dan Lagana,\N,\N,"producer,miscellaneous,writer","tt6877772,tt1748277",nm2356525
nm2360213,Judi Barrett,\N,\N,writer,"tt0844471,tt4123482,tt1985966",nm2360213
nm2360861,Ron Barrett,\N,\N,writer,"tt1985966,tt0844471,tt4554690",nm2360861
nm2361509,Guy Busick,\N,\N,"writer,producer,actor","tt11245972,tt6548228,tt13029956,tt7798634",nm2361509
nm2361949,Andrew Mogel,1974,\N,"writer,producer,director","tt8009602,tt1068680,tt2690138,tt4481322",nm2361949
nm2375643,Yoann-Karl Whissell,\N,\N,"actor,writer,director","tt5774450,tt3672742,tt6105136,tt6097798",nm2375643
nm2376614,Alexandre Bustillo,1975,\N,"writer,director","tt11686490,tt2473750,tt2926810,tt0856288",nm2376614
nm2377436,Anouk Whissell,\N,\N,"writer,director,actress","tt5774450,tt2622540,tt2622504,tt3672742",nm2377436
nm2377660,Julien Maury,\N,\N,"writer,director,cinematographer","tt0856288,tt11686490,tt2473750,tt2926810",nm2377660
nm2379331,François Simard,\N,\N,"director,writer,actor","tt5774450,tt6105136,tt3672742,tt6097798",nm2379331
nm2383312,Natascha Kampusch,1988,\N,writer,"tt1667355,tt1022932,tt0131157,tt7813296",nm2383312
nm2394211,Stephen Hunter,1946,\N,"writer,actor","tt0090523,tt0822854,tt2194820,tt4181172",nm2394211
nm2397756,Seth Hoffman,\N,\N,"producer,writer,miscellaneous","tt1441135,tt0455275,tt1520211,tt1071875",nm2397756
nm2406731,Bryan Fogel,\N,\N,"director,producer,writer","tt0878814,tt11382384,tt7235270,tt6333060",nm2406731
nm2420356,Davis Coombe,\N,\N,"editor,producer,writer","tt6333052,tt6333054,tt2140371,tt11464826",nm2420356
nm2431095,Luke Piotrowski,\N,\N,"writer,producer,actor","tt5112578,tt9731534,tt0887261,tt5539054",nm2431095
nm2434358,David Branson Smith,1984,\N,"producer,miscellaneous,actor","tt1509004,tt6306064,tt8710596,tt5962210",nm2434358
nm2440587,Joshua Zetumer,\N,\N,"writer,producer,script_department","tt4572514,tt0800088,tt1234721,tt0893561",nm2440587
nm2441699,Graham Moore,1981,\N,"writer,producer,director","tt11865214,tt8101782,tt14114802,tt2084970",nm2441699
nm2441763,Cressida Cowell,\N,\N,writer,"tt4816058,tt1646971,tt0892769,tt2386490",nm2441763
nm2445328,Ingrid Bisu,1987,\N,"actress,writer,producer","tt4048272,tt5814060,tt7069210,tt3811906",nm2445328
nm2450453,Hugo Guinness,1959,\N,"actor,art_department,writer","tt0432283,tt0265666,tt2278388,tt8847712",nm2450453
nm2463299,Elisabeth Kiernan Averick,\N,\N,"producer,miscellaneous,writer","tt4094300,tt0096697,tt1020072,tt19696852",nm2463299
nm2475348,Takahiro Arimitsu,\N,\N,"miscellaneous,visual_effects,writer","tt0277934,tt1174954,tt0837114,tt0190703",nm2475348
nm2477197,John Boyne,1971,\N,"writer,producer","tt1741676,tt8171006,tt14465610,tt0914798",nm2477197
nm2477891,Gary Dauberman,\N,\N,"writer,producer,director","tt1396484,tt3322940,tt5814060,tt8350360",nm2477891
nm2482088,Tommy Wirkola,1979,\N,"writer,director,actor","tt1428538,tt1536537,tt1278340,tt2832470",nm2482088
nm2489193,Evan Daugherty,\N,\N,"writer,director,producer","tt1291150,tt1840309,tt1365519,tt1735898",nm2489193
nm2504122,Marc Walkow,1968,\N,"producer,miscellaneous,actor","tt1590796,tt1935896,tt2926810,tt1530509",nm2504122
nm2507810,Aaron Stewart-Ahn,\N,\N,"writer,director,cinematographer","tt6998518,tt12785720,tt8415836",nm2507810
nm2523794,Brent Simons,\N,\N,"actor,writer,producer","tt2859920,tt0770624,tt1001526,tt1911658",nm2523794
nm2530291,Evan Morgan,\N,\N,"writer,director,actor","tt1798091,tt8980602,tt2334896,tt1946463",nm2530291
nm2531261,Sofia Alvarez,\N,\N,"writer,director,actress","tt9354842,tt4189492,tt14506528,tt3846674",nm2531261
nm2552337,Stig Frode Henriksen,\N,\N,"actor,writer,producer","tt1536537,tt1428538,tt1278340,tt2832470",nm2552337
nm2558161,Diego Garzon,\N,\N,"miscellaneous,producer,camera_department","tt1790864,tt0453467,tt0396555,tt0120667",nm2558161
nm2563482,Ronald Bronstein,\N,\N,"writer,editor,actor","tt4846232,tt5727208,tt0970935,tt1426362",nm2563482
nm2573005,Susanna Fogel,\N,\N,"writer,producer,director","tt7569576,tt6663582,tt2870808,tt1489887",nm2573005
nm2577199,Chris Peckover,\N,\N,"director,writer,producer","tt4443658,tt1468381",nm2577199
nm2580983,Lauren Bond,\N,\N,"actress,producer,writer","tt3874556,tt13988252,tt7772580,tt8367814",nm2580983
nm2584046,Mari Okada,\N,\N,"writer,miscellaneous,soundtrack","tt14935892,tt2934352,tt10981202,tt7339826",nm2584046
nm2589786,Spencer Averick,\N,\N,"editor,editorial_department,producer","tt1620680,tt1020072,tt3297586,tt5895028",nm2589786
nm2593444,Alejandro Bien-Willner,\N,\N,"writer,miscellaneous,actor","tt0460655,tt0406438,tt1277953,tt0892791",nm2593444
nm2609807,Kelly Fremon Craig,\N,\N,"writer,producer,director","tt1142433,tt0999896,tt9185206,tt1878870",nm2609807
nm2610231,Zal Batmanglij,\N,\N,"writer,director,producer","tt15227418,tt4635282,tt1748207,tt1869716",nm2610231
nm2616125,Jon Hanley Rosenberg,\N,\N,"writer,soundtrack,actor","tt1464335,tt1312237,tt0246404,tt1737796",nm2616125
nm2618764,Gerard McMurray,\N,\N,"director,producer,writer","tt1887675,tt2334649,tt5826432,tt6133466",nm2618764
nm2622280,Jim Birmant,\N,\N,"producer,writer,editorial_department","tt3783614,tt1278449,tt14060826,tt11013572",nm2622280
nm2639032,Jason Eisener,\N,\N,"director,producer,writer","tt1640459,tt2450186,tt3672742,tt9159144",nm2639032
nm2645827,Dan Schaffer,\N,\N,writer,"tt2396721,tt1023500,tt5658672",nm2645827
nm2648685,Mike Cahill,1979,\N,"visual_effects,editor,director","tt2884206,tt0435609,tt1549572,tt10333426",nm2648685
nm2651543,Lionel Shriver,1957,\N,writer,"tt1242460,tt1206548",nm2651543
nm2662166,Jacques Toulemonde Vidal,\N,\N,"writer,assistant_director,director","tt4285496,tt3673036,tt1876521,tt6386748",nm2662166
nm2669197,Dan Mazeau,\N,\N,"writer,producer","tt1123441,tt1646987,tt2847266,tt5433140",nm2669197
nm2673018,Lusa Silvestre,\N,\N,writer,"tt5519250,tt10395866,tt1039960,tt5630122",nm2673018
nm2674307,Patrick Brice,1983,\N,"director,writer,actor","tt3654796,tt1862079,tt2428170,tt3844362",nm2674307
nm2679146,Mizue Kunizane,\N,\N,"producer,casting_director,writer","tt0492784,tt2283017,tt1900893,tt1743724",nm2679146
nm2692519,Katie Lovejoy,\N,\N,"writer,producer,miscellaneous","tt10676012,tt4978780,tt2296682,tt7944398",nm2692519
nm2694176,Rafinha Bastos,1976,\N,"actor,writer,producer","tt1021038,tt6571110,tt3653518,tt4214710",nm2694176
nm2704527,Gideon Defoe,\N,\N,writer,"tt2546400,tt1430626,tt1056456",nm2704527
nm2732149,Jeff Kinney,\N,\N,"writer,producer,soundtrack","tt6003368,tt1196141,tt1650043,tt2023453",nm2732149
nm2752881,Murphy Anderson,1926,2015,"writer,art_department","tt9787636,tt1641384,tt14299920,tt9628244",nm2752881
nm2757098,Bill Mantlo,1951,\N,"writer,animation_department,miscellaneous","tt4154756,tt2015381,tt4154796,tt3896198",nm2757098
nm2769412,Stephenie Meyer,1973,\N,"writer,producer,actress","tt1324999,tt1099212,tt1517260,tt1673434",nm2769412
nm2773070,Jena Friedman,\N,\N,"producer,writer,actress","tt7786626,tt13143964,tt9484998,tt0115147",nm2773070
nm2782690,Nick Paley,\N,\N,"editor,editorial_department,director","tt12974818,tt2578560,tt1857621,tt15339456",nm2782690
nm2789483,Kiyomi Fujii,\N,\N,writer,"tt1979319,tt3029556,tt1487109,tt3029558",nm2789483
nm2796745,Adam Devine,1983,\N,"actor,writer,producer","tt1610527,tt2452244,tt1981677,tt2823054",nm2796745
nm2800042,Toonz Imai,\N,\N,writer,"tt0439533,tt12274444",nm2800042
nm2808340,Lauryn Kahn,\N,\N,"writer,miscellaneous,director","tt13403046,tt3685236,tt0838283,tt1386588",nm2808340
nm2808900,Daphné Chollet,\N,\N,"actress,soundtrack,writer","tt14039346,tt2119511,tt6096948,tt3645154",nm2808900
nm2809577,Jenny Slate,1982,\N,"actress,writer,soundtrack","tt2948356,tt4481414,tt2910274,tt2709768",nm2809577
nm2816668,Matthew Robinson,1978,\N,"writer,director,actor","tt1058017,tt2222042,tt5617712,tt7547410",nm2816668
nm2833612,Terri Tatchell,\N,\N,"writer,miscellaneous","tt1823672,tt1136608,tt1543272,tt3088666",nm2833612
nm2845583,André Batista,\N,\N,writer,tt0861739,nm2845583
nm2849655,Henry Gayden,\N,\N,"writer,producer,miscellaneous","tt0413300,tt8150814,tt0448115,tt2183034",nm2849655
nm2851010,Erin Barnett,\N,\N,"editor,miscellaneous,writer","tt20852952,tt1600791,tt8259114,tt4736550",nm2851010
nm2858852,Alex Mace,\N,\N,"producer,writer","tt1486185,tt1148204,tt2069797,tt11851548",nm2858852
nm2860882,Jeremy Gillespie,\N,\N,"art_department,art_director,composer","tt1727261,tt4255304,tt1663662,tt5580390",nm2860882
nm2873539,Sarah Haskins,1979,\N,"writer,producer,actress","tt1226229,tt1489887,tt3487356,tt1405365",nm2873539
nm2877226,Marcus Luttrell,1975,\N,"producer,actor,writer","tt4687276,tt1091191,tt5472614,tt1623190",nm2877226
nm2880943,Liam O'Donnell,1982,\N,"producer,writer,director","tt1564585,tt9387250,tt1228705,tt1724970",nm2880943
nm2888684,Josie Trinidad,\N,\N,"writer,animation_department,director","tt5848272,tt2948356,tt2245084,tt1772341",nm2888684
nm2901230,Hilary Rose,\N,\N,"actress,writer,transportation_department","tt11719808,tt4714568,tt7988304,tt0877105",nm2901230
nm2909914,Zane Smith,\N,\N,writer,"tt1179891,tt1459246,tt1722616",nm2909914
nm2919995,Simon Rich,1984,\N,"writer,producer,actor","tt2096673,tt9059704,tt7529770,tt0072562",nm2919995
nm2942187,Darius Marder,\N,\N,"editorial_department,writer,editor","tt3283588,tt1817273,tt1246588,tt5363618",nm2942187
nm2952284,Ryan J. Condal,\N,\N,"producer,writer","tt4209256,tt2231461,tt1267297,tt11198330",nm2952284
nm2970236,Cody Calahan,\N,\N,"producer,art_director,camera_department","tt11778118,tt5810122,tt2772092,tt10743534",nm2970236
nm2972626,Maki Mizui,\N,\N,"actress,make_up_department,special_effects","tt3499104,tt1590796,tt6063024,tt1183732",nm2972626
nm2972864,Jared Stern,\N,\N,"writer,producer,miscellaneous","tt4116284,tt4651448,tt8912936,tt6423886",nm2972864
nm2981082,Anders Holm,1981,\N,"actor,writer,producer","tt1292566,tt3317234,tt2361509,tt1610527",nm2981082
nm2981935,Blake Anderson,1984,\N,"actor,writer,producer","tt3850214,tt3317234,tt1610527,tt1727776",nm2981935
nm3004527,Lynn Vincent,\N,\N,writer,"tt1170244,tt1230168,tt1929263",nm3004527
nm3009132,Jerome Sable,\N,\N,"director,writer,producer","tt2926810,tt1405781,tt2190838,tt1632641",nm3009132
nm3015467,Mickey Rapkin,\N,\N,"writer,director,producer","tt10472214,tt1981677,tt4765284,tt2848292",nm3015467
nm3018800,Johannes Boss,\N,\N,writer,"tt17593100,tt13959642,tt6071060,tt4176826",nm3018800
nm3021923,David Gilbreth,1972,\N,writer,"tt1517266,tt0400717,tt1982806,tt1051265",nm3021923
nm3021990,Dan Wilson,\N,\N,writer,"tt0400717,tt1982806,tt1051265,tt1517266",nm3021990
nm3023160,Chris Ryall,\N,\N,"producer,writer","tt1236486,tt3007572,tt6772706,tt1849916",nm3023160
nm3042028,Bruno Samper,\N,\N,"writer,director,miscellaneous","tt20225374,tt1245721,tt2208216,tt2926810",nm3042028
nm3042546,Kevin Lehane,\N,\N,"writer,producer,director","tt10077034,tt1591589,tt1525366,tt1593283",nm3042546
nm3043504,Kristina Buozyte,1982,\N,"director,writer,producer","tt20225374,tt1245721,tt2926810,tt2208216",nm3043504
nm3044095,Marn Davies,\N,\N,"writer,assistant_director,camera_department","tt0988045,tt11083552,tt8367814,tt7985704",nm3044095
nm3052256,The Dudesons,\N,\N,writer,"tt1366792,tt0320037,tt1753968,tt1116184",nm3052256
nm3053444,Steve Gan,\N,\N,"animation_department,art_department","tt3896198,tt4154756,tt4154796,tt2015381",nm3053444
nm3091255,Jason Pagan,\N,\N,"writer,producer","tt2436386,tt3170762,tt2473510,tt14364916",nm3091255
nm3096061,Doug Mand,\N,\N,"writer,producer,actor","tt3513500,tt6673612,tt0460649,tt14369056",nm3096061
nm3097752,Aleksandar Hemon,1964,\N,"writer,actor","tt10838180,tt2431438,tt3034418,tt9141536",nm3097752
nm3102998,Bo Burnham,1990,\N,"actor,writer,soundtrack","tt7014006,tt9620292,tt5462602,tt14544192",nm3102998
nm3116483,Michael Moynihan,\N,\N,"actor,writer","tt1283295,tt4669296,tt13655214",nm3116483
nm3123612,Jon Spaihts,\N,\N,"writer,producer,director","tt1355644,tt1446714,tt1211837",nm3123612
nm3133181,Stan Chervin,\N,\N,"writer,producer","tt1210166,tt2016264,tt1473153,tt1870422",nm3133181
nm3139511,Vikas Swarup,1963,\N,writer,"tt1010048,tt18314268,tt1341334",nm3139511
nm3143010,Ron Padgett,\N,\N,writer,"tt5247022,tt22441504,tt0406410,tt2298353",nm3143010
nm3160078,Eduardo Sacheri,\N,\N,writer,"tt1634003,tt1305806,tt1741273,tt10384744",nm3160078
nm3164738,Dave Johannson,\N,\N,writer,tt1205489,nm3164738
nm3165087,Jessica Conrad,\N,\N,"writer,producer,actress","tt0096697,tt4975856,tt0072562,tt3597790",nm3165087
nm3174584,Armando Bo,\N,\N,"writer,producer,director","tt2562232,tt7538958,tt2125500,tt1164999",nm3174584
nm3189793,Alexandros Avranas,\N,\N,"director,writer,producer","tt1321505,tt3078242,tt1901024,tt6280810",nm3189793
